Time [s],Packet ID,MOSI,MISO
1.639499833333333,2029,0xAA,0x00
1.639536500000000,2029,0xAA,0x00
1.639573166666667,2029,0x00,0x00
1.639611833333333,2029,0x1E,0x00
1.642902666666667,2030,0x07,0x2E
1.642938333333333,2030,0x00,0x2E
1.642976500000000,2031,0x27,0x2E
1.643012166666667,2031,0x2E,0x00
1.643059083333333,2032,0x25,0x0E
1.643094750000000,2032,0x40,0x00
1.643137166666667,2033,0xE1,0x0E
1.643174833333333,2033,0x00,0x0E
1.643219500000000,2034,0xA0,0x0E
1.643255916666667,2034,0xA2,0x00
1.643294500000000,2034,0x00,0x00
1.643331166666667,2034,0x02,0x00
1.643367916666667,2034,0xDF,0x00
1.643411500000000,2034,0x1C,0x00
1.643448166666667,2034,0xAA,0x00
1.643484833333333,2034,0xAA,0x00
1.643521583333333,2034,0xAA,0x00
1.643560250000000,2034,0x00,0x00
1.643596916666667,2034,0x1E,0x00
1.646881750000000,2035,0x07,0x2E
1.646917500000000,2035,0x00,0x2E
1.646955666666667,2036,0x27,0x2E
1.646993333333333,2036,0x2E,0x00
1.647037000000000,2037,0x25,0x0E
1.647072666666667,2037,0x40,0x00
1.647117083333333,2038,0xE1,0x0E
1.647152750000000,2038,0x00,0x0E
1.647197416666667,2039,0xA0,0x0E
1.647233833333333,2039,0xA2,0x00
1.647272500000000,2039,0x00,0x00
1.647309166666667,2039,0x02,0x00
1.647345833333333,2039,0xDF,0x00
1.647389500000000,2039,0x1C,0x00
1.647426166666667,2039,0xAA,0x00
1.647462916666667,2039,0xAA,0x00
1.647501500000000,2039,0xAA,0x00
1.647538250000000,2039,0x00,0x00
1.647574916666667,2039,0x1E,0x00
1.650860916666667,2040,0x07,0x2E
1.650896583333333,2040,0x00,0x2E
1.650934750000000,2041,0x27,0x2E
1.650972416666667,2041,0x2E,0x00
1.651017333333333,2042,0x25,0x0E
1.651053000000000,2042,0x09,0x00
1.651097416666667,2043,0xE1,0x0E
1.651133083333333,2043,0x00,0x0E
1.651177750000000,2044,0xA0,0x0E
1.651216166666667,2044,0xA2,0x00
1.651252833333333,2044,0x00,0x00
1.651289500000000,2044,0x02,0x00
1.651326166666667,2044,0xDF,0x00
